gene_id,Mmus_C57-6J_EYE_FLT_Rep1_M23,Mmus_C57-6J_EYE_GC_Rep1_M33
ENSMUSG00000105227,0,0
ENSMUSG00000105228,6,4
ENSMUSG00000105229,23,13
ENSMUSG00000105230,54,51
ENSMUSG00000105231,0,0
ENSMUSG00000105232,0,0
ENSMUSG00000105233,1,0
ENSMUSG00000105234,0,0
ENSMUSG00000105235,0,0
ENSMUSG00000105236,0,0
ENSMUSG00000105237,0,0
ENSMUSG00000105238,0,0
ENSMUSG00000105239,0,0
ENSMUSG00000105240,0,0
ENSMUSG00000105241,0,0
ENSMUSG00000105242,0,0
ENSMUSG00000105243,0,0
ENSMUSG00000105244,3,1
ENSMUSG00000105245,0,0
ENSMUSG00000105246,0,0
ENSMUSG00000105247,0,1
ENSMUSG00000105248,0,0
ENSMUSG00000105249,0,0
ENSMUSG00000105250,0,0
ENSMUSG00000105251,0,0
ENSMUSG00000105252,0,0
ENSMUSG00000105253,0,1
ENSMUSG00000105254,0,0
ENSMUSG00000105255,0,0
ENSMUSG00000105256,0,0
ENSMUSG00000105257,0,0
ENSMUSG00000105258,1,0
ENSMUSG00000105259,24,13
ENSMUSG00000105260,0,0
ENSMUSG00000105261,4,0
ENSMUSG00000105262,0,0
ENSMUSG00000105263,1284,1076
ENSMUSG00000105264,298,251
ENSMUSG00000105265,606,644
ENSMUSG00000105266,0,0
ENSMUSG00000105267,0,0
ENSMUSG00000105269,0,0
ENSMUSG00000105270,3,2
ENSMUSG00000105271,0,0
ENSMUSG00000105272,55,35
ENSMUSG00000105273,0,0
ENSMUSG00000105274,0,0
ENSMUSG00000105275,0,0
ENSMUSG00000105277,0,0
ENSMUSG00000105278,0,0
ENSMUSG00000105279,0,0
ENSMUSG00000105280,0,0
ENSMUSG00000105281,0,0
ENSMUSG00000105282,17,21
ENSMUSG00000105283,4,3
ENSMUSG00000105284,5,8
ENSMUSG00000105285,0,0
ENSMUSG00000105286,1,0
ENSMUSG00000105287,10,7
ENSMUSG00000105288,19,15
ENSMUSG00000105289,46,32
ENSMUSG00000105290,42,20
ENSMUSG00000105291,0,0
ENSMUSG00000105292,0,0
ENSMUSG00000105293,111,51
ENSMUSG00000105294,0,0
ENSMUSG00000105295,0,0
ENSMUSG00000105296,0,0
ENSMUSG00000105297,0,0
ENSMUSG00000105298,0,0
ENSMUSG00000105299,0,0
ENSMUSG00000105300,0,0
ENSMUSG00000105301,0,0
ENSMUSG00000105302,21,6
ENSMUSG00000105303,2,2
ENSMUSG00000105304,145,86
ENSMUSG00000105305,0,0
ENSMUSG00000105306,0,0
ENSMUSG00000105307,0,0
ENSMUSG00000105308,0,0
ENSMUSG00000105309,0,0
ENSMUSG00000105310,0,0
ENSMUSG00000105311,0,0
ENSMUSG00000105312,0,0
ENSMUSG00000105313,0,0
ENSMUSG00000105314,0,0
ENSMUSG00000105315,0,0
ENSMUSG00000105316,0,0
ENSMUSG00000105317,0,0
ENSMUSG00000105318,0,0
ENSMUSG00000105319,0,0
ENSMUSG00000105320,0,0
ENSMUSG00000105321,0,0
ENSMUSG00000105322,106,59
ENSMUSG00000105323,0,0
ENSMUSG00000105324,0,0
ENSMUSG00000105325,3,4
ENSMUSG00000105326,54,17
ENSMUSG00000105327,0,0
ENSMUSG00000105328,15,3
ENSMUSG00000105329,0,0
ENSMUSG00000105330,0,0
ENSMUSG00000105331,0,0
ENSMUSG00000105332,33,13
ENSMUSG00000105333,0,0
ENSMUSG00000105334,0,0
ENSMUSG00000105335,0,0
ENSMUSG00000105336,2,0
ENSMUSG00000105337,0,0
ENSMUSG00000105338,30,34
ENSMUSG00000105339,0,1
ENSMUSG00000105340,24,0
ENSMUSG00000105341,39,35
ENSMUSG00000105342,2,0
ENSMUSG00000105343,0,0
ENSMUSG00000105344,0,0
ENSMUSG00000105345,36,20
ENSMUSG00000105346,0,0
ENSMUSG00000105347,9,2
ENSMUSG00000105348,0,0
ENSMUSG00000105349,8,12
ENSMUSG00000105350,12,6
ENSMUSG00000105351,0,0
ENSMUSG00000105352,0,0
ENSMUSG00000105353,4,2
ENSMUSG00000105355,0,1
ENSMUSG00000105356,18,9
ENSMUSG00000105357,0,0
ENSMUSG00000105358,70,62
ENSMUSG00000105359,0,1
ENSMUSG00000105360,0,0
ENSMUSG00000105361,0,0
ENSMUSG00000105362,2,0
ENSMUSG00000105363,0,0
ENSMUSG00000105364,0,0
ENSMUSG00000105365,0,0
ENSMUSG00000105366,19,47
ENSMUSG00000105367,0,0
ENSMUSG00000105368,43,14
ENSMUSG00000105369,0,0
ENSMUSG00000105370,0,0
ENSMUSG00000105371,0,0
ENSMUSG00000105372,0,0
ENSMUSG00000105373,0,0
ENSMUSG00000105374,50,19
ENSMUSG00000105375,0,0
ENSMUSG00000105376,0,1
ENSMUSG00000105377,10,16
ENSMUSG00000105378,213,201
ENSMUSG00000105379,0,0
ENSMUSG00000105380,0,0
ENSMUSG00000105381,0,0
ENSMUSG00000105382,62,26
ENSMUSG00000105384,0,0
ENSMUSG00000105385,0,0
ENSMUSG00000105386,0,0
ENSMUSG00000105387,5,3
ENSMUSG00000105388,158,182
ENSMUSG00000105389,0,0
ENSMUSG00000105390,0,0
ENSMUSG00000105391,0,0
ENSMUSG00000105392,1,0
ENSMUSG00000105393,0,0
ENSMUSG00000105394,0,0
ENSMUSG00000105395,18,9
ENSMUSG00000105396,0,0
ENSMUSG00000105397,1,0
ENSMUSG00000105398,130,357
ENSMUSG00000105399,0,0
ENSMUSG00000105400,0,0
ENSMUSG00000105401,2,0
ENSMUSG00000105402,87,82
ENSMUSG00000105403,4,8
ENSMUSG00000105404,0,0
ENSMUSG00000105405,0,0
ENSMUSG00000105406,3,0
ENSMUSG00000105407,0,0
ENSMUSG00000105408,21,19
ENSMUSG00000105409,0,0
ENSMUSG00000105410,0,0
ENSMUSG00000105411,0,0
ENSMUSG00000105412,28,14
ENSMUSG00000105413,0,0
ENSMUSG00000105415,1,2
ENSMUSG00000105416,19,6
ENSMUSG00000105418,0,0
ENSMUSG00000105419,76,44
ENSMUSG00000105420,0,0
ENSMUSG00000105421,0,0
ENSMUSG00000105422,1,0
ENSMUSG00000105423,0,0
ENSMUSG00000105424,0,0
ENSMUSG00000105425,0,0
ENSMUSG00000105426,0,0
ENSMUSG00000105427,0,1
ENSMUSG00000105428,0,0
ENSMUSG00000105429,16,8
ENSMUSG00000105430,0,0
ENSMUSG00000105431,25,7
ENSMUSG00000105432,0,0
ENSMUSG00000105433,0,0
ENSMUSG00000105434,109,108
ENSMUSG00000105435,0,0
ENSMUSG00000105436,0,0
ENSMUSG00000105437,0,0
ENSMUSG00000105438,0,0
ENSMUSG00000105439,0,0
ENSMUSG00000105440,0,0
ENSMUSG00000105441,0,0
ENSMUSG00000105442,34,31
ENSMUSG00000105443,0,0
ENSMUSG00000105444,1,2
ENSMUSG00000105445,134,75
ENSMUSG00000105446,0,1
ENSMUSG00000105447,26,10
ENSMUSG00000105448,0,0
ENSMUSG00000105449,220,136
ENSMUSG00000105450,0,0
ENSMUSG00000105451,0,0
ENSMUSG00000105452,1,1
ENSMUSG00000105453,11,14
ENSMUSG00000105454,8,3
ENSMUSG00000105455,0,0
ENSMUSG00000105456,0,0
ENSMUSG00000105457,54,12
ENSMUSG00000105458,0,0
ENSMUSG00000105459,0,1
ENSMUSG00000105460,12,14
ENSMUSG00000105461,0,0
ENSMUSG00000105462,0,0
ENSMUSG00000105463,0,0
ENSMUSG00000105464,0,0
ENSMUSG00000105465,0,0
ENSMUSG00000105466,32,7
ENSMUSG00000105467,0,0
ENSMUSG00000105468,0,0
ENSMUSG00000105469,29,17
ENSMUSG00000105470,41,18
ENSMUSG00000105471,1,3
ENSMUSG00000105472,62,52
ENSMUSG00000105473,0,0
ENSMUSG00000105474,0,0
ENSMUSG00000105475,0,0
ENSMUSG00000105476,8,8
ENSMUSG00000105477,0,0
ENSMUSG00000105478,0,2
ENSMUSG00000105479,0,0
ENSMUSG00000105480,0,0
ENSMUSG00000105481,0,0
ENSMUSG00000105482,14,8
ENSMUSG00000105483,0,0
ENSMUSG00000105484,1,1
ENSMUSG00000105485,45,35
ENSMUSG00000105486,0,0
ENSMUSG00000105487,0,0
ENSMUSG00000105488,0,0
ENSMUSG00000105489,1,0
ENSMUSG00000105490,0,0
ENSMUSG00000105491,0,0
ENSMUSG00000105492,0,0
ENSMUSG00000105493,0,0
ENSMUSG00000105494,0,0
ENSMUSG00000105495,20,8
ENSMUSG00000105496,0,0
ENSMUSG00000105497,0,0
ENSMUSG00000105498,0,0
ENSMUSG00000105499,0,0
ENSMUSG00000105500,10,7
ENSMUSG00000105501,0,0
ENSMUSG00000105502,4,3
ENSMUSG00000105503,3,1
ENSMUSG00000105504,106,120
ENSMUSG00000105505,0,0
ENSMUSG00000105506,0,0
ENSMUSG00000105507,0,0
ENSMUSG00000105508,0,0
ENSMUSG00000105509,86,62
ENSMUSG00000105510,17,20
ENSMUSG00000105511,0,0
ENSMUSG00000105512,1,4
ENSMUSG00000105513,0,0
ENSMUSG00000105514,28,25
ENSMUSG00000105515,0,0
ENSMUSG00000105516,6,1
ENSMUSG00000105517,13,3
ENSMUSG00000105518,0,0
ENSMUSG00000105519,186,223
ENSMUSG00000105520,2,0
ENSMUSG00000105521,0,0
ENSMUSG00000105522,0,0
ENSMUSG00000105523,0,0
ENSMUSG00000105524,0,0
ENSMUSG00000105525,0,0
ENSMUSG00000105526,30,16
ENSMUSG00000105527,10,5
ENSMUSG00000105528,15,16
ENSMUSG00000105529,0,0
ENSMUSG00000105530,36,8
ENSMUSG00000105531,0,0
ENSMUSG00000105532,1,1
ENSMUSG00000105533,0,0
ENSMUSG00000105534,0,0
ENSMUSG00000105535,0,0
ENSMUSG00000105536,0,0
ENSMUSG00000105537,0,0
ENSMUSG00000105538,0,0
ENSMUSG00000105539,0,0
ENSMUSG00000105540,0,0
ENSMUSG00000105541,3,1
ENSMUSG00000105542,8,1
ENSMUSG00000105543,0,0
ENSMUSG00000105544,0,0
ENSMUSG00000105545,0,0
ENSMUSG00000105546,0,0
ENSMUSG00000105547,0,0
ENSMUSG00000105548,0,0
ENSMUSG00000105549,4,1
ENSMUSG00000105550,0,0
ENSMUSG00000105551,0,0
ENSMUSG00000105552,10,5
ENSMUSG00000105553,74,82
ENSMUSG00000105554,0,0
ENSMUSG00000105555,0,0
ENSMUSG00000105556,62,39
ENSMUSG00000105557,0,0
ENSMUSG00000105558,6,1
ENSMUSG00000105559,0,0
ENSMUSG00000105560,8,1
ENSMUSG00000105561,100,72
ENSMUSG00000105562,12,6
ENSMUSG00000105563,0,0
ENSMUSG00000105564,0,0
ENSMUSG00000105565,25,20
ENSMUSG00000105566,0,0
ENSMUSG00000105567,0,0
ENSMUSG00000105568,46,43
ENSMUSG00000105569,0,0
ENSMUSG00000105570,0,0
ENSMUSG00000105571,36,24
ENSMUSG00000105572,86,35
ENSMUSG00000105573,0,0
ENSMUSG00000105574,26,3
ENSMUSG00000105575,0,0
ENSMUSG00000105576,0,0
ENSMUSG00000105577,0,0
ENSMUSG00000105578,11,1
ENSMUSG00000105579,0,1
ENSMUSG00000105580,6,0
ENSMUSG00000105581,0,0
ENSMUSG00000105582,0,0
ENSMUSG00000105583,0,0
ENSMUSG00000105584,27,7
ENSMUSG00000105585,0,0
ENSMUSG00000105586,219,142
ENSMUSG00000105588,0,0
ENSMUSG00000105589,0,0
ENSMUSG00000105590,7,16
ENSMUSG00000105591,0,0
ENSMUSG00000105592,2,2
ENSMUSG00000105593,0,0
ENSMUSG00000105594,71,49
ENSMUSG00000105595,0,0
ENSMUSG00000105596,0,0
ENSMUSG00000105597,21,15
ENSMUSG00000105598,18,7
ENSMUSG00000105599,0,0
ENSMUSG00000105600,0,0
ENSMUSG00000105601,70,68
ENSMUSG00000105602,2,1
ENSMUSG00000105603,0,0
ENSMUSG00000105604,0,0
ENSMUSG00000105605,0,0
ENSMUSG00000105606,0,0
ENSMUSG00000105607,12,10
ENSMUSG00000105608,0,0
ENSMUSG00000105609,5,14
ENSMUSG00000105610,2,4
ENSMUSG00000105611,6,4
ENSMUSG00000105612,0,0
ENSMUSG00000105613,1,2
ENSMUSG00000105614,0,0
ENSMUSG00000105615,0,0
ENSMUSG00000105616,0,0
ENSMUSG00000105617,1,6
ENSMUSG00000105618,0,0
ENSMUSG00000105619,0,0
ENSMUSG00000105620,0,0
ENSMUSG00000105621,0,0
ENSMUSG00000105622,31,41
ENSMUSG00000105624,51,35
ENSMUSG00000105625,0,0
ENSMUSG00000105626,0,0
ENSMUSG00000105627,0,0
ENSMUSG00000105628,0,0
ENSMUSG00000105629,0,0
ENSMUSG00000105630,0,0
ENSMUSG00000105632,60,52
ENSMUSG00000105633,0,0
ENSMUSG00000105634,0,0
ENSMUSG00000105635,0,0
ENSMUSG00000105636,24,12
ENSMUSG00000105637,35,3
ENSMUSG00000105638,0,0
ENSMUSG00000105639,2,0
ENSMUSG00000105640,0,0
ENSMUSG00000105641,0,0
ENSMUSG00000105642,0,0
ENSMUSG00000105643,125,91
ENSMUSG00000105644,0,0
ENSMUSG00000105645,3,3
ENSMUSG00000105646,1,3
ENSMUSG00000105647,0,0
ENSMUSG00000105648,0,0
ENSMUSG00000105649,0,0
ENSMUSG00000105650,0,0
ENSMUSG00000105651,0,0
ENSMUSG00000105652,0,0
ENSMUSG00000105653,9,1
ENSMUSG00000105654,0,0
ENSMUSG00000105655,46,23
ENSMUSG00000105656,9,10
ENSMUSG00000105657,0,0
ENSMUSG00000105658,0,0
ENSMUSG00000105659,61,42
ENSMUSG00000105660,0,1
ENSMUSG00000105661,0,0
ENSMUSG00000105662,0,0
ENSMUSG00000105663,21,10
ENSMUSG00000105664,3,0
ENSMUSG00000105665,0,0
ENSMUSG00000105666,0,0
ENSMUSG00000105667,0,0
ENSMUSG00000105668,0,0
ENSMUSG00000105669,0,0
ENSMUSG00000105670,0,0
ENSMUSG00000105671,1,0
ENSMUSG00000105672,0,0
ENSMUSG00000105673,0,0
ENSMUSG00000105674,1,2
ENSMUSG00000105675,0,0
ENSMUSG00000105676,12,15
ENSMUSG00000105677,36,31
ENSMUSG00000105678,0,0
ENSMUSG00000105679,0,0
ENSMUSG00000105680,0,0
ENSMUSG00000105681,35,14
ENSMUSG00000105682,25,23
ENSMUSG00000105683,0,0
ENSMUSG00000105684,0,0
ENSMUSG00000105685,0,0
ENSMUSG00000105686,25,10
ENSMUSG00000105687,1,1
ENSMUSG00000105688,0,0
ENSMUSG00000105689,0,0
ENSMUSG00000105690,2,0
ENSMUSG00000105691,29,24
ENSMUSG00000105692,369,287
ENSMUSG00000105693,0,0
ENSMUSG00000105694,9,1
ENSMUSG00000105695,5,0
ENSMUSG00000105696,0,0
ENSMUSG00000105697,0,0
ENSMUSG00000105698,1,0
ENSMUSG00000105699,4,1
ENSMUSG00000105700,91,27
ENSMUSG00000105701,8,4
ENSMUSG00000105702,0,0
ENSMUSG00000105703,1109,348
ENSMUSG00000105704,0,0
ENSMUSG00000105705,0,0
ENSMUSG00000105706,0,0
ENSMUSG00000105707,15,16
ENSMUSG00000105708,6,5
ENSMUSG00000105709,0,1
ENSMUSG00000105710,9,7
ENSMUSG00000105711,59,9
ENSMUSG00000105712,0,0
ENSMUSG00000105713,0,0
ENSMUSG00000105714,0,0
ENSMUSG00000105715,0,0
ENSMUSG00000105716,0,0
ENSMUSG00000105717,12,8
ENSMUSG00000105718,0,0
ENSMUSG00000105719,18,16
ENSMUSG00000105720,29,20
ENSMUSG00000105721,0,0
ENSMUSG00000105722,0,0
ENSMUSG00000105723,0,0
ENSMUSG00000105724,0,0
ENSMUSG00000105725,0,0
ENSMUSG00000105726,30,19
ENSMUSG00000105727,0,0
ENSMUSG00000105728,66,46
ENSMUSG00000105729,1,0
ENSMUSG00000105730,0,0
ENSMUSG00000105731,1,1
ENSMUSG00000105732,0,0
ENSMUSG00000105733,85,67
ENSMUSG00000105734,0,0
ENSMUSG00000105735,0,0
ENSMUSG00000105736,2,1
ENSMUSG00000105737,0,0
ENSMUSG00000105738,0,0
ENSMUSG00000105739,0,0
ENSMUSG00000105740,20,11
ENSMUSG00000105741,62,32
ENSMUSG00000105742,161,180
ENSMUSG00000105743,0,0
ENSMUSG00000105744,0,0
ENSMUSG00000105745,17,15
ENSMUSG00000105746,0,0
ENSMUSG00000105747,0,0
ENSMUSG00000105748,42,39
ENSMUSG00000105749,0,0
ENSMUSG00000105750,9,8
ENSMUSG00000105751,0,0
ENSMUSG00000105752,0,0
ENSMUSG00000105753,17,29
ENSMUSG00000105754,0,0
ENSMUSG00000105755,7,3
ENSMUSG00000105756,0,0
ENSMUSG00000105757,0,0
ENSMUSG00000105758,0,0
ENSMUSG00000105759,0,0
ENSMUSG00000105760,3,2
ENSMUSG00000105761,29,32
ENSMUSG00000105762,38,34
ENSMUSG00000105763,0,0
ENSMUSG00000105764,0,0
ENSMUSG00000105765,0,0
ENSMUSG00000105766,4,2
ENSMUSG00000105767,0,0
ENSMUSG00000105768,0,0
ENSMUSG00000105769,1,0
ENSMUSG00000105770,0,0
ENSMUSG00000105771,114,69
ENSMUSG00000105772,6,1
ENSMUSG00000105773,0,0
ENSMUSG00000105774,56,52
ENSMUSG00000105775,1,3
ENSMUSG00000105776,0,0
ENSMUSG00000105777,0,0
ENSMUSG00000105778,0,0
ENSMUSG00000105779,0,1
ENSMUSG00000105780,0,0
ENSMUSG00000105781,0,0
ENSMUSG00000105782,0,0
ENSMUSG00000105783,0,0
ENSMUSG00000105784,0,0
ENSMUSG00000105785,0,0
ENSMUSG00000105786,0,0
ENSMUSG00000105787,0,1
ENSMUSG00000105788,0,0
ENSMUSG00000105789,12,12
ENSMUSG00000105790,2,2
ENSMUSG00000105791,15,7
ENSMUSG00000105792,0,0
ENSMUSG00000105793,0,0
ENSMUSG00000105794,0,0
ENSMUSG00000105795,0,0
ENSMUSG00000105796,0,0
ENSMUSG00000105797,0,0
ENSMUSG00000105798,0,0
ENSMUSG00000105799,0,0
ENSMUSG00000105800,0,0
ENSMUSG00000105801,35,28
ENSMUSG00000105802,0,2
ENSMUSG00000105803,32,18
ENSMUSG00000105804,57,70
ENSMUSG00000105805,0,0
ENSMUSG00000105806,0,0
ENSMUSG00000105807,0,0
ENSMUSG00000105808,0,0
ENSMUSG00000105809,0,0
ENSMUSG00000105810,0,2
ENSMUSG00000105811,0,0
ENSMUSG00000105813,42,55
ENSMUSG00000105814,0,0
ENSMUSG00000105815,6,3
ENSMUSG00000105816,1,0
ENSMUSG00000105817,0,0
ENSMUSG00000105818,94,64
ENSMUSG00000105819,0,0
ENSMUSG00000105820,2,0
ENSMUSG00000105821,0,0
ENSMUSG00000105822,36,34
ENSMUSG00000105823,0,0
ENSMUSG00000105824,62,27
ENSMUSG00000105825,0,0
ENSMUSG00000105826,27,7
ENSMUSG00000105827,788,578
ENSMUSG00000105828,8,3
ENSMUSG00000105829,0,0
ENSMUSG00000105830,0,0
ENSMUSG00000105831,0,0
ENSMUSG00000105832,0,0
ENSMUSG00000105833,8,0
ENSMUSG00000105834,4,2
ENSMUSG00000105835,0,0
ENSMUSG00000105836,0,0
ENSMUSG00000105837,2,1
ENSMUSG00000105838,0,0
ENSMUSG00000105839,0,0
ENSMUSG00000105840,0,0
ENSMUSG00000105841,0,0
ENSMUSG00000105842,59,38
ENSMUSG00000105843,8,9
ENSMUSG00000105844,0,0
ENSMUSG00000105845,3,10
ENSMUSG00000105846,39,13
ENSMUSG00000105847,0,0
ENSMUSG00000105848,27,19
ENSMUSG00000105849,0,0
ENSMUSG00000105850,1,3
ENSMUSG00000105851,26,17
ENSMUSG00000105852,63,9
ENSMUSG00000105853,1,0
ENSMUSG00000105854,0,1
ENSMUSG00000105855,0,0
ENSMUSG00000105856,0,0
ENSMUSG00000105857,0,0
ENSMUSG00000105858,9,1
ENSMUSG00000105859,0,0
ENSMUSG00000105860,0,0
ENSMUSG00000105861,51,28
ENSMUSG00000105862,0,0
ENSMUSG00000105863,1,0
ENSMUSG00000105864,27,19
ENSMUSG00000105865,0,0
ENSMUSG00000105866,8,5
ENSMUSG00000105867,269,202
ENSMUSG00000105868,1,0
ENSMUSG00000105869,0,0
ENSMUSG00000105870,0,0
ENSMUSG00000105871,0,0
ENSMUSG00000105872,0,0
ENSMUSG00000105873,0,0
ENSMUSG00000105874,0,0
ENSMUSG00000105875,0,1
ENSMUSG00000105876,0,0
ENSMUSG00000105877,23,12
ENSMUSG00000105878,0,1
ENSMUSG00000105879,7,15
ENSMUSG00000105880,0,0
ENSMUSG00000105881,61,46
ENSMUSG00000105882,0,0
ENSMUSG00000105883,0,0
ENSMUSG00000105884,0,0
ENSMUSG00000105885,0,0
ENSMUSG00000105886,0,0
ENSMUSG00000105887,0,0
ENSMUSG00000105888,0,0
ENSMUSG00000105889,0,0
ENSMUSG00000105890,5,4
ENSMUSG00000105891,5,1
ENSMUSG00000105892,2,3
ENSMUSG00000105893,44,25
ENSMUSG00000105894,0,0
ENSMUSG00000105895,59,42
ENSMUSG00000105896,26,8
ENSMUSG00000105897,0,0
ENSMUSG00000105898,0,0
ENSMUSG00000105899,3,1
ENSMUSG00000105900,0,0
ENSMUSG00000105901,0,0
ENSMUSG00000105902,0,0
ENSMUSG00000105903,0,0
ENSMUSG00000105904,0,0
ENSMUSG00000105905,0,0
ENSMUSG00000105906,1,0
ENSMUSG00000105907,0,0
ENSMUSG00000105908,0,0
ENSMUSG00000105909,3,7
ENSMUSG00000105910,2,0
ENSMUSG00000105911,0,0
ENSMUSG00000105912,1,0
ENSMUSG00000105913,0,0
ENSMUSG00000105914,0,0
ENSMUSG00000105915,0,0
ENSMUSG00000105916,0,0
ENSMUSG00000105917,0,0
ENSMUSG00000105918,0,0
ENSMUSG00000105919,0,0
ENSMUSG00000105920,0,0
ENSMUSG00000105921,0,0
ENSMUSG00000105922,42,19
ENSMUSG00000105923,0,2
ENSMUSG00000105924,0,0
ENSMUSG00000105925,1,0
ENSMUSG00000105926,0,1
ENSMUSG00000105927,0,0
ENSMUSG00000105928,3,2
ENSMUSG00000105929,15,17
ENSMUSG00000105930,0,0
ENSMUSG00000105931,0,0
ENSMUSG00000105932,0,0
ENSMUSG00000105933,60,41
ENSMUSG00000105934,0,0
ENSMUSG00000105935,7,21
ENSMUSG00000105936,32,16
ENSMUSG00000105937,0,0
ENSMUSG00000105938,0,0
ENSMUSG00000105939,51,34
ENSMUSG00000105940,65,15
ENSMUSG00000105941,2,3
ENSMUSG00000105942,27,8
ENSMUSG00000105943,0,0
ENSMUSG00000105944,9,3
ENSMUSG00000105945,23,16
ENSMUSG00000105946,17,12
ENSMUSG00000105947,36,31
ENSMUSG00000105948,0,0
ENSMUSG00000105949,0,0
ENSMUSG00000105950,113,58
ENSMUSG00000105951,0,0
ENSMUSG00000105952,0,0
ENSMUSG00000105953,0,0
ENSMUSG00000105954,4,4
ENSMUSG00000105955,0,0
ENSMUSG00000105956,0,0
ENSMUSG00000105957,89,62
ENSMUSG00000105958,41,14
ENSMUSG00000105959,1,0
ENSMUSG00000105960,3,1
ENSMUSG00000105961,1,0
ENSMUSG00000105962,29,25
ENSMUSG00000105963,0,0
ENSMUSG00000105964,0,0
ENSMUSG00000105965,0,0
ENSMUSG00000105966,0,0
ENSMUSG00000105967,0,0
ENSMUSG00000105968,0,0
ENSMUSG00000105969,1,1
ENSMUSG00000105970,79,64
ENSMUSG00000105971,18,9
ENSMUSG00000105972,0,0
ENSMUSG00000105973,0,0
ENSMUSG00000105974,60,20
ENSMUSG00000105975,0,0
ENSMUSG00000105976,12,10
ENSMUSG00000105977,1,1
ENSMUSG00000105978,0,0
ENSMUSG00000105979,10,9
ENSMUSG00000105980,50,7
ENSMUSG00000105981,33,24
ENSMUSG00000105982,0,0
ENSMUSG00000105983,109,44
ENSMUSG00000105984,0,0
ENSMUSG00000105985,232,81
ENSMUSG00000105986,11,5
ENSMUSG00000105987,930,708
ENSMUSG00000105988,0,0
ENSMUSG00000105989,0,0
ENSMUSG00000105990,15,12
ENSMUSG00000105991,0,0
ENSMUSG00000105992,5,0
ENSMUSG00000105993,0,0
ENSMUSG00000105994,0,0
ENSMUSG00000105995,0,0
ENSMUSG00000105996,0,0
ENSMUSG00000105997,0,0
ENSMUSG00000105998,0,0
ENSMUSG00000105999,0,0
ENSMUSG00000106000,0,0
ENSMUSG00000106001,0,0
ENSMUSG00000106002,0,0
ENSMUSG00000106003,0,0
ENSMUSG00000106004,0,0
ENSMUSG00000106005,0,0
ENSMUSG00000106006,0,0
ENSMUSG00000106007,0,0
ENSMUSG00000106008,0,0
ENSMUSG00000106009,0,0
ENSMUSG00000106010,19,8
ENSMUSG00000106011,0,0
ENSMUSG00000106012,0,0
ENSMUSG00000106013,0,0
ENSMUSG00000106014,0,0
ENSMUSG00000106015,0,0
ENSMUSG00000106016,0,0
ENSMUSG00000106017,0,0
ENSMUSG00000106018,23,10
ENSMUSG00000106019,85,57
ENSMUSG00000106020,0,0
ENSMUSG00000106021,0,0
ENSMUSG00000106022,57,44
ENSMUSG00000106023,0,0
ENSMUSG00000106024,13,4
ENSMUSG00000106025,49,19
ENSMUSG00000106026,0,0
ENSMUSG00000106027,0,0
ENSMUSG00000106028,0,0
ENSMUSG00000106029,5,2
ENSMUSG00000106030,1,3
ENSMUSG00000106031,0,0
ENSMUSG00000106032,124,142
ENSMUSG00000106033,0,0
ENSMUSG00000106034,0,0
ENSMUSG00000106035,87,61
ENSMUSG00000106036,0,0
ENSMUSG00000106037,72,84
ENSMUSG00000106038,1,0
ENSMUSG00000106039,0,0
ENSMUSG00000106040,0,0
ENSMUSG00000106041,0,0
ENSMUSG00000106042,0,0
ENSMUSG00000106043,1,0
ENSMUSG00000106044,4,4
ENSMUSG00000106045,26,12
ENSMUSG00000106046,0,0
ENSMUSG00000106047,43,22
ENSMUSG00000106048,79,30
ENSMUSG00000106049,68,30
ENSMUSG00000106050,6,1
ENSMUSG00000106051,0,0
ENSMUSG00000106052,1,1
ENSMUSG00000106053,0,0
ENSMUSG00000106054,8,0
ENSMUSG00000106056,0,0
ENSMUSG00000106057,16,16
ENSMUSG00000106058,0,0
ENSMUSG00000106059,0,0
ENSMUSG00000106060,0,0
ENSMUSG00000106061,21,20
ENSMUSG00000106062,26,40
ENSMUSG00000106063,7,2
ENSMUSG00000106064,0,0
ENSMUSG00000106065,0,0
ENSMUSG00000106066,0,0
ENSMUSG00000106067,10,2
ENSMUSG00000106068,0,0
ENSMUSG00000106069,0,0
ENSMUSG00000106070,0,0
ENSMUSG00000106071,9,3
ENSMUSG00000106072,0,0
ENSMUSG00000106073,47,32
ENSMUSG00000106074,0,0
ENSMUSG00000106075,0,0
ENSMUSG00000106076,0,0
ENSMUSG00000106077,0,0
ENSMUSG00000106078,19,7
ENSMUSG00000106079,0,0
ENSMUSG00000106080,0,0
ENSMUSG00000106081,7,5
ENSMUSG00000106082,0,0
ENSMUSG00000106083,0,0
ENSMUSG00000106084,0,0
ENSMUSG00000106085,0,0
ENSMUSG00000106086,1,2
ENSMUSG00000106087,39,13
ENSMUSG00000106088,3,1
ENSMUSG00000106089,1,4
ENSMUSG00000106090,4,4
ENSMUSG00000106091,0,0
ENSMUSG00000106092,40,24
ENSMUSG00000106093,12,4
ENSMUSG00000106094,0,0
ENSMUSG00000106095,0,0
ENSMUSG00000106096,0,0
ENSMUSG00000106097,0,0
ENSMUSG00000106098,0,0
ENSMUSG00000106099,310,172
ENSMUSG00000106100,0,0
ENSMUSG00000106101,0,0
ENSMUSG00000106102,0,0
ENSMUSG00000106103,10,14
ENSMUSG00000106104,0,0
ENSMUSG00000106105,0,0
ENSMUSG00000106106,1458,1371
ENSMUSG00000106107,0,0
ENSMUSG00000106108,0,0
